device_id,browser_type,os_type,device_type
614935103,Chrome Mobile,Android,Pixel 2 XL
615028052,Chrome Mobile WebView,Android,BKL-L09
616895662,Chrome Mobile,Android,Generic Smartphone
617190347,Mobile Safari,iOS,iPhone
617345478,Chrome Mobile WebView,Android,Generic Smartphone
618965320,Firefox,Windows,Other
619330610,Mobile Safari,iOS,iPhone
619809367,Opera,Windows,Other
619858588,Chrome Mobile WebView,Android,Infinix $2
619936258,Chrome,Mac OS X,Other
620664904,Chrome,Mac OS X,Other
621917072,Samsung Internet,Android,Samsung SM-G996B
623591425,Firefox,Mac OS X,Other
624754389,Chrome Mobile WebView,Android,Samsung SM-X910
626806086,Chrome,Mac OS X,Other
627372302,Chrome Mobile WebView,Android,OnePlus ONEPLUS A5000
627512435,Firefox,Ubuntu,Other
628060365,Opera,Windows,Other
628069827,Samsung Internet,Android,Samsung SM-A526U1
628114626,Samsung Internet,Android,Samsung SM-G975W
629863882,Chrome Mobile iOS,iOS,iPhone
630519999,Chrome Mobile,Android,Generic Smartphone
630606520,Firefox,Mac OS X,Other
631590154,Spark,Other,iOS-Device
631947166,Mobile Safari UI/WKWebView,iOS,iPhone
632546976,Chrome,Windows,Other
633131799,Chrome,Linux,Other
633247885,Firefox,Windows,Other
633918359,Mobile Safari UI/WKWebView,iOS,iPhone
634039093,Samsung Internet,Linux,Other
634175495,Samsung Internet,Android,Samsung SM-S918W
634810535,Mobile Safari UI/WKWebView,iOS,iPhone
634822116,HeadlessChrome,Windows,Other
635483883,Vivaldi,Mac OS X,Other
636790586,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8T
637476813,Mobile Safari UI/WKWebView,iOS,iPad
638809255,Samsung Internet,Android,Samsung SM-M215F
640633317,Chrome,Mac OS X,Other
641299665,Mobile Safari UI/WKWebView,iOS,iPhone
642766972,Chrome Mobile iOS,iOS,iPhone
642918642,Facebook,iOS,iPhone
643720471,Chrome Mobile iOS,iOS,iPhone
646321779,Chrome Mobile iOS,iOS,iPhone
646675691,Chrome Mobile,Android,Generic Smartphone
647144260,Mobile Safari UI/WKWebView,iOS,iPhone
648699037,Firefox,Mac OS X,Other
651547589,Chrome Mobile WebView,Android,Samsung SM-G981W
652227133,Mobile Safari UI/WKWebView,iOS,iPhone
652386377,Chrome Mobile iOS,iOS,iPhone
652850097,Chrome,Windows,Other
653904252,Chrome,Linux,Other
656692615,Chrome,Mac OS X,Other
658298313,Chrome Mobile WebView,Android,BLA-AL00
659243523,Android,Android,HTC Dream 
660483482,Screaming Frog SEO Spider,Other,Spider
660938817,Chrome,Android,Generic Smartphone
661632560,Chrome,Windows,Other
661810381,Chrome Mobile WebView,Android,Samsung SM-S901U
663865731,Samsung Internet,Android,Samsung SM-G985F
664171132,Mobile Safari,iOS,iPhone
664878534,Mobile Safari UI/WKWebView,iOS,iPhone
665492093,Chrome,Mac OS X,Other
666062895,Firefox,Ubuntu,Other
666068754,Facebook,iOS,iPhone
666635049,Chrome Mobile,Android,Samsung SM-G930S
668038145,Firefox,Windows,Other
668689068,Samsung Internet,Android,Samsung SM-N970U1
668982527,Chrome Mobile WebView,Android,Samsung SM-X800
669031081,Chrome,Linux,Other
669104676,Mobile Safari,iOS,iPad
669525856,Chrome Mobile WebView,Android,Samsung SM-M536B
670746360,okhttp,Other,Other
672205979,Chrome,Windows,Other
672454343,Chrome,Linux,Other
672608214,Chrome,Mac OS X,Other
673463345,Mobile Safari UI/WKWebView,iOS,iPhone
673869541,curl,Other,Other
675519776,Firefox,Windows,Other
676724853,Samsung Internet,Android,Samsung SM-G973W
677688007,Mobile Safari UI/WKWebView,iOS,iPhone
678072054,Chrome,Mac OS X,Other
678160899,Chrome,Windows,Other
678882576,Chrome,Mac OS X,Other
679810387,Android,Android,Generic Smartphone
680632199,Firefox,Mac OS X,Other
681026329,Firefox iOS,iOS,iPhone
681477108,Mobile Safari,iOS,iPhone
684692897,Chrome Mobile WebView,Android,13 Pro Max
685611923,Samsung Internet,Android,Samsung SM-N986U1
687711664,Mobile Safari UI/WKWebView,iOS,iPhone
687835725,Chrome Mobile WebView,Android,Samsung SM-A346E
687880381,Chrome,Windows,Other
688393984,Chrome Mobile WebView,Android,STK-LX3
688419296,Mobile Safari UI/WKWebView,iOS,iPhone
689858706,Opera,Windows,Other
692440052,Chrome,Mac OS X,Other
693199916,Samsung Internet,Android,Samsung SM-G973U1
693669652,Electron,Mac OS X,Other
694336112,Chrome,Linux,Other
695591116,Facebook,Android,STK-L21
695849771,Mobile Safari UI/WKWebView,iOS,iPhone
696034151,Safari,Mac OS X,Other
696217588,Chrome Mobile WebView,Android,vivo $2
696579058,Chrome Mobile WebView,Android,Samsung SM-G780F
696763139,Samsung Internet,Android,Samsung SM-N986U
696794269,Chrome Mobile,Android,HTC One $2
697202723,Chrome Mobile WebView,Android,Samsung SM-A236B
697236720,Chrome Mobile WebView,Android,Samsung SM-G991B
698037749,Chrome Mobile WebView,Android,Samsung SM-A136U
698296353,Chrome Mobile iOS,iOS,iPhone
698621250,Chrome,Linux,Other
698829747,Opera,Windows 98,Other
698884936,Chrome Mobile,Android,LG-$2
699022437,Samsung Internet,Android,Samsung SM-A127F
699609770,WhatsApp,Other,Spider
699882297,Chrome,Linux,Other
702127426,Samsung Internet,Android,Samsung SM-A415F
702378708,Chrome,Windows,Other
705144126,Chrome Mobile WebView,Android,vivo $2
705542901,Samsung Internet,Android,Samsung SM-G986U1
706727937,Chrome Mobile WebView,Android,Samsung SM-A536U1
706861127,Mobile Safari,iOS,iPhone
708364939,Chrome,Mac OS X,Other
709270383,Chrome,Windows,Other
709458908,Firefox,Mac OS X,Other
711120938,Chrome Mobile WebView,Android,Samsung SM-A505F
712479517,Chrome,Linux,Other
712711931,Mobile Safari UI/WKWebView,iOS,iPhone
712793882,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
714223858,Chrome,Linux,Other
714313536,Chrome Mobile iOS,iOS,iPhone
716516863,Chrome Mobile WebView,Android,Samsung SM-S901B
716879480,Facebook,iOS,iPhone
717123501,Chrome,Chrome OS,Other
717847573,Chrome,Windows,Other
718481397,Firefox,Linux,Other
720643145,Samsung Internet,Android,Samsung SM-M526B
720666203,Firefox,Mac OS X,Other
720963492,Chrome Mobile WebView,Android,TECNO $2
723058013,Chrome,Linux,Other
723387585,Chrome Mobile WebView,Android,Samsung SM-G975U
724790328,Chrome,Mac OS X,Other
726176393,Chrome Mobile WebView,Android,Samsung SM-G980F
727283798,Mobile Safari UI/WKWebView,iOS,iPhone
728120314,Chrome Mobile WebView,Android,Samsung SM-G981U1
729843137,Firefox Mobile,Android,Generic Smartphone
730125809,Chrome Mobile WebView,Android,Nokia$2$3
732859061,Firefox,Windows,Other
734501251,Android,Android,LG-$2
735043902,Samsung Internet,Android,Samsung SM-A525M
736577492,Facebook,Android,Generic Smartphone
736706283,Chrome,Linux,Other
741013744,Samsung Internet,Android,Samsung SM-A515F
742360659,Samsung Internet,Android,Samsung SM-G955F
743022942,Facebook,Android,XiaoMi Redmi 4X
743722898,Mobile Safari,iOS,iPhone
744282253,Chrome,Windows NT 4.0,Other
745965969,Chrome Mobile iOS,iOS,iPhone
746222670,Chrome Mobile iOS,iOS,iPhone
746438864,Chrome,Chrome OS,Other
746732045,Mobile Safari UI/WKWebView,iOS,iPhone
748465880,Mobile Safari,iOS,iPhone
748925894,Firefox,Windows,Other
749278473,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8 Pro
749530184,Chrome Mobile WebView,Android,COR-AL00
750162078,Mobile Safari,iOS,iPhone
750163219,Facebook,iOS,iPhone
751147607,Firefox Mobile,Android,Generic Smartphone
751427801,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6013
751445466,Samsung Internet,Android,Samsung SM-G960U1
752902242,Firefox,Windows,Other
753838080,Chrome,Mac OS X,Other
753950406,Chrome,Linux,Other
754284268,Chrome,Mac OS X,Other
755593042,Chrome Mobile WebView,Android,Samsung SM-S918U
755662855,Chrome Mobile WebView,Android,Huawei Nexus 6P
756140164,Chromium,Ubuntu,Other
757458295,Chrome Mobile WebView,Android,Samsung SM-M305F
757513460,Chrome Mobile iOS,iOS,iPhone
757604382,Samsung Internet,Android,Samsung SM-G991B
757868311,Chrome Mobile WebView,Android,ANE-LX1
757895205,Chrome Mobile WebView,Android,Asus I01WD
757955526,Chrome Mobile WebView,Android,ELE-AL00
758124753,Chrome Mobile iOS,iOS,iPhone
758300233,Firefox,Mac OS X,Other
758907399,Chrome Mobile,Android,Generic Smartphone
759502658,Opera Mobile,Android,Generic Smartphone
760342834,Mobile Safari UI/WKWebView,iOS,iPhone
760368981,Chrome Mobile iOS,iOS,iPhone
761098506,Chrome Mobile,Android,HTC One $2
761189034,Chrome Mobile WebView,Android,Samsung SM-G975U1
761736917,Mobile Safari UI/WKWebView,iOS,iPhone
761797208,Chrome,Windows,Other
761903722,Mobile Safari UI/WKWebView,iOS,iPhone
761937508,IE,Windows,Other
762541885,Chrome Mobile iOS,iOS,iPhone
762659161,Mobile Safari UI/WKWebView,iOS,iPhone
765006989,Chrome Mobile WebView,Android,Oppo A83t
765033065,Chrome,Windows,Other
765508855,Chrome Mobile,Android,Generic Smartphone
765703123,Chrome Mobile WebView,Android,Samsung SM-S901W
766786754,Chrome,Linux,Other
767083318,Chrome,Windows,Other
767241885,Chrome Mobile WebView,Android,INE-LX1
767608312,Mobile Safari UI/WKWebView,iOS,iPhone
768695193,Mobile Safari UI/WKWebView,iOS,iPhone
769548285,Mobile Safari UI/WKWebView,iOS,iPhone
769919393,Nimbostratus-Bot,Other,Other
770608768,Chrome Mobile WebView,Android,Samsung SM-G985F
770813731,Facebook,Android,Samsung SM-G977N
770990994,Chrome Mobile iOS,iOS,iPhone
771744867,Firefox,Windows,Other
772774746,Chrome Mobile WebView,Android,Samsung SM-N950U
772785040,Chrome,Mac OS X,Other
773488101,Chrome,Windows,Other
774225898,Chrome Mobile WebView,Android,Infinix $2
774625442,Chrome Mobile,Android,Nokia undefined$2$3
775032055,Chrome,Linux,Other
775211082,Spark,Other,iOS-Device
775521242,Facebook,Android,Samsung SM-A515F
776365872,Firefox,Linux,Other
776825284,Chrome Mobile iOS,iOS,iPhone
777017305,Mobile Safari UI/WKWebView,iOS,iPhone
777031957,Opera,Linux,Other
777303291,Safari,Mac OS X,Other
777347776,Samsung Internet,Android,Samsung SM-F721B
778088730,WhatsApp,Other,Spider
778616618,Firefox,Windows,Other
779050835,Chrome,Fedora,Other
779452675,Chrome Mobile WebView,Android,Samsung SM-G985F
780136950,Chrome Mobile WebView,Android,Samsung SM-S901U1
780181759,Chrome,Linux,Other
780243817,Mobile Safari UI/WKWebView,iOS,iPhone
782535549,Chrome Mobile WebView,Android,Samsung SM-S908U1
784219810,Safari,Mac OS X,Other
785026639,Mobile Safari UI/WKWebView,iOS,iPhone
785123568,Chrome Mobile iOS,iOS,iPhone
786113031,Chrome Mobile WebView,Android,Samsung SM-A207M
787076194,Mobile Safari UI/WKWebView,iOS,iPhone
787835170,Firefox,Ubuntu,Other
788612062,Chrome Mobile,Android,Generic Smartphone
788885012,Mediapartners-Google,Other,Other
788998047,Chrome Mobile WebView,Android,vivo $2
789099215,Chrome Mobile iOS,iOS,iPhone
790169201,Firefox,Windows,Other
790395650,Other,Ubuntu,Other
792400171,Samsung Internet,Android,Samsung SM-A035F
794181527,Chrome Mobile,Android,Infinix $2
794357237,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6010
794808542,Mobile Safari UI/WKWebView,iOS,iPhone
795767353,Chrome Mobile iOS,iOS,iPhone
796403157,Samsung Internet,Android,Samsung SM-A045F
796415072,Mobile Safari,iOS,iPhone
796904773,Opera Mobile,Android,Generic Smartphone
797859992,Firefox,Ubuntu,Other
798138124,Mobile Safari,iOS,iPhone
798273057,Chrome Mobile WebView,Android,Samsung SM-A525M
799869743,Chrome Mobile iOS,iOS,iPhone
800326875,Chrome Mobile WebView,Android,MHA-AL00
800459816,Chrome Mobile WebView,Android,Samsung SM-M515F
800814482,Opera,Windows,Other
800963578,Chrome Mobile WebView,Android,Samsung SM-G781B
801341206,Chrome,Windows,Other
801351809,Chrome Mobile WebView,Android,Samsung SM-A505F
801591543,Chrome Mobile iOS,iOS,iPhone
801684832,Opera,Windows,Other
801884843,Chrome Mobile WebView,Android,vivo $2
802303026,curl,Other,Other
802779891,Chrome Mobile WebView,Android,Samsung SM-F946B
803416952,Chrome Mobile,Android,Generic Smartphone
803492606,Chrome Mobile,Android,Nokia undefined$2$3
804637814,Chrome Mobile WebView,Android,Samsung SM-S911U
804892107,Chrome Mobile,Android,XiaoMi Redmi Note 5
806640318,Mobile Safari,iOS,iPhone
810242747,Chrome Mobile WebView,Android,Samsung SM-S908B
810382612,Chrome,Mac OS X,Other
810577412,Chrome Mobile WebView,Android,Samsung SM-S901U
811222444,Opera,Windows,Other
811942256,Chrome Mobile,Android,LG-$2
812049189,Opera,Mac OS X,Other
813778130,Firefox iOS,iOS,iPhone
814618621,Python-urllib,Other,Spider
814635751,Samsung Internet,Android,Samsung SM-S901B
815512193,Mobile Safari UI/WKWebView,iOS,iPhone
815939468,Samsung Internet,Android,Samsung SM-A047F
816041411,SearchAtlas Bot,Other,Other
817672810,Firefox,Mac OS X,Other
818015979,Mobile Safari UI/WKWebView,iOS,iPhone
818477394,Samsung Internet,Android,Samsung SM-E225F
818774833,Firefox,Ubuntu,Other
819419423,Facebook,iOS,iPhone
820976832,Chrome Mobile WebView,Android,Samsung SM-S906U1
821359813,Chrome Mobile WebView,Android,vivo $2
821854165,Edge,Windows,Other
822945577,Firefox,Windows,Other
823014002,Chrome,Other,Other
824105833,IE,Windows,Other
824592993,Mobile Safari,iOS,iPhone
824773139,Chrome,Windows,Other
826279865,Chrome,Linux,Other
826347525,Firefox Mobile,Android,Generic Smartphone
826425220,Chrome,Windows,Other
827798568,Chrome,Windows,Other
827817194,Chrome Mobile iOS,iOS,iPhone
828899897,Chrome Mobile WebView,Android,Samsung SM-M315F
829126465,Samsung Internet,Android,Samsung SM-M317F
829270352,Chrome,Windows,Other
830304621,Chrome Mobile WebView,Android,EML-L29
832207138,Chrome Mobile iOS,iOS,iPad
832619445,Chrome Mobile WebView,Android,Samsung SM-A315F
833357522,Chrome Mobile WebView,Android,Samsung SM-A525F
834184014,Chrome,Windows,Other
834602739,Mobile Safari,iOS,iPhone
835055528,Firefox,Mac OS X,Other
835175774,Firefox,Mac OS X,Other
835245295,Samsung Internet,Android,Samsung SM-S908E
836364761,Chrome Mobile iOS,iOS,iPhone
837380667,Apple Mail,Mac OS X,Other
837411156,Mobile Safari UI/WKWebView,iOS,iPhone
837521721,Samsung Internet,Android,Samsung SM-N986B
837995440,Chrome Mobile,Android,Mi Note 2
838917052,Samsung Internet,Android,Samsung SM-A736B
839667622,Samsung Internet,Android,Samsung SM-S906U
840524992,Chrome Mobile WebView,Android,Samsung SM-A105F
840619606,Safari,Mac OS X,Other
843853031,Chrome,Windows,Other
843884371,Chrome Mobile WebView,Android,FIG-LX3
844347083,Firefox iOS,iOS,iPhone
844636737,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
846370709,Chrome,Windows,Other
847084745,Opera,Windows,Other
847865396,Firefox,Linux,Other
848504015,Chrome Mobile WebView,Android,OnePlus ONEPLUS A6010
848745569,Safari,Windows,Other
848889190,Mobile Safari UI/WKWebView,iOS,iPhone
849109642,Facebook,Android,Samsung SM-A536W
850170310,Samsung Internet,Android,Samsung SM-M315F
851200178,Opera,Windows,Other
851565341,Mobile Safari,iOS,iPhone
851608003,Samsung Internet,Android,Samsung SM-G981N
851620287,Samsung Internet,Android,Samsung SM-A715W
852167966,Firefox,Windows,Other
852282550,Chrome Mobile,Android,XiaoMi Redmi 4X
852353380,Samsung Internet,Android,Samsung SM-E225F
852377321,Chrome,Mac OS X,Other
855087750,Vivaldi,Windows,Other
856225638,Chrome Mobile,Android,XiaoMi Redmi 4X
856333893,Chrome Mobile WebView,Android,Generic Smartphone
856410255,Chrome,Android,Samsung SM-T530NU
858956614,Chrome Mobile,Android,XiaoMi Redmi Note 8 Pro
859179112,Chrome,Mac OS X,Other
859381585,Mobile Safari UI/WKWebView,iOS,iPhone
859451261,Chrome Mobile,Android,Pixel 2 XL
860604694,Chrome,Linux,Other
861203303,Firefox,Mac OS X,Other
861724662,Mobile Safari UI/WKWebView,iOS,iPad
863157266,Chrome Mobile WebView,Android,jhs561
864960142,Chrome,Mac OS X,Other
865796990,Mobile Safari,iOS,iPhone
867512095,Mobile Safari UI/WKWebView,iOS,iPhone
868127284,Yandex Browser,Android,Lenovo TB-8504X
868370600,Mobile Safari,iOS,iPhone
868410765,Chrome Mobile WebView,Android,Generic Smartphone
872139955,Chrome Mobile,Android,Generic Smartphone
872547061,SiteAuditBot,iOS,Spider
873635210,Firefox,Windows,Other
873790171,Mobile Safari,iOS,iPhone
874429161,Chrome Mobile WebView,Android,Samsung SM-A226BR
874632011,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9 Pro
874663576,Mobile Safari,iOS,iPhone
876587803,Chrome Mobile WebView,Android,Samsung SM-N970F
878165897,Samsung Internet,Android,Samsung SM-G986B
879216264,Safari,Mac OS X,Other
879310605,Java,Other,Spider
882649802,Samsung Internet,Android,Samsung SM-F946U1
884490409,Firefox,SUSE,Other
884958543,SMTBot,iOS,iPhone
887067831,Mobile Safari,iOS,iPhone
887188074,Chrome Mobile iOS,iOS,iPhone
887970603,Facebook,Android,Samsung SM-A525F
889228774,UC Browser,Android,Generic Smartphone
890464090,Chrome Mobile WebView,Android,XiaoMi MI 9
891045274,Chrome,Windows,Other
891373978,Chrome Mobile WebView,Android,Samsung SM-M536B
891540530,Chrome,Mac OS X,Other
891854657,WhatsApp,Other,Spider
892454001,Safari,Mac OS X,Other
893362509,Samsung Internet,Android,Samsung SM-A125F
893581395,Chrome,Windows,Other
893640456,Chrome,Mac OS X,Other
894330170,Samsung Internet,Android,Samsung SM-N950U
894358957,Firefox,Windows,Other
894653949,Chrome Mobile WebView,Android,Samsung SM-A525M
894791028,Mobile Safari UI/WKWebView,iOS,iPhone
895030730,Samsung Internet,Android,Samsung SM-G998B
895083245,Chrome,Mac OS X,Other
895686158,Firefox,Ubuntu,Other
896913326,Facebook,Android,Samsung SM-S908U
898487154,HeadlessChrome,Linux,Other
898871897,Chrome,Linux,Other
899082352,Firefox Mobile,Android,Generic Smartphone
899165523,Safari,Mac OS X,Other
899957492,Chrome Mobile iOS,iOS,iPhone
900319855,Safari,Mac OS X,Other
901584476,Facebook,Android,Pixel 4a
901597120,Mobile Safari,iOS,iPad
903362377,Samsung Internet,Android,Samsung SM-A528B
903457270,Chrome,Mac OS X,Other
904042087,SeznamBot,Other,Spider
904079205,Mobile Safari UI/WKWebView,iOS,iPhone
906211042,Chrome Mobile,Android,HTC One $2
906478764,Chrome Mobile WebView,Android,Samsung SM-S901E
906815983,Chrome Mobile,Android,Generic Smartphone
908418084,Chrome Mobile WebView,Android,Samsung SM-S916U
908830949,Chrome,Windows,Other
908909296,Mobile Safari,iOS,iPhone
909864343,Samsung Internet,Android,Samsung SM-N970F
911781404,Mobile Safari,iOS,iPhone
912180211,Chrome,Mac OS X,Other
913497576,Samsung Internet,Android,Samsung SM-G970U1
914137850,Chrome Mobile WebView,Android,MT2111
914579159,Samsung Internet,Android,Samsung SM-A325F
914582527,Facebook,Android,Samsung SM-A045F
914658956,Chrome Mobile WebView,Android,Samsung SM-A505FN
914666044,Chrome,Mac OS X,Other
914794778,Chrome Mobile,Android,Generic Smartphone
914889031,UC Browser,Android,TECNO $2
914926408,Chrome,Mac OS X,Other
915218775,Chrome,Linux,Other
915372338,Chrome Mobile WebView,Android,VKY-AL00
915836352,Mobile Safari UI/WKWebView,iOS,iPhone
916000238,Chrome,Mac OS X,Other
917771021,IE,Windows 95,Other
918023493,Chrome,Windows,Other
918951049,Samsung Internet,Android,Samsung SM-A536E
919656153,Chrome Mobile WebView,Android,Generic Smartphone
920053429,Chrome Mobile WebView,Android,Samsung SM-A515F
920535809,Samsung Internet,Android,Samsung SM-M115F
921667459,Firefox,Mac OS X,Other
921887413,Opera,Windows,Other
921975797,Samsung Internet,Android,Samsung SM-M135FU
922488125,Mobile Safari,iOS,iPad
922750596,Mobile Safari,iOS,iPhone
923323248,Samsung Internet,Android,Samsung SM-N770F
923660884,Mobile Safari,iOS,iPhone
923928086,Safari,Mac OS X,Other
924017866,Samsung Internet,Android,Samsung SM-M225FV
925556565,Chrome,Mac OS X,Other
925733340,Chrome Mobile WebView,Android,XiaoMi Redmi Note 8
926680717,Chrome Mobile WebView,Android,Samsung SM-A205W
927416412,Chrome Mobile WebView,Android,Samsung SM-G986U1
927574291,Python Requests,Other,Other
929734301,Client,Other,iOS-Device
931680011,Mobile Safari UI/WKWebView,iOS,iPhone
932534288,Chrome,Mac OS X,Other
933606414,Chrome Mobile WebView,Android,Samsung SM-A515F
933921316,Chrome Mobile WebView,Android,XiaoMi Redmi Note 9S
934439837,DuckDuckGo-Favicons-Bot,Other,Other
935060761,Mobile Safari UI/WKWebView,iOS,iPhone
